Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status
ORD-3366-40,Robert Wilson,Earphones,electronics,5.0,165.95,829.75,2022-01-28,Chi,Apple Pay,Delivered
ORD-7528-40,Unknown,smart phone,Tech,3.0,1894.43,5683.29,2023-05-11,Ny,Bank Transfer,Cancelled
ORD-8187-88,Customer,Computer Monitor,Gadgets,2.0,682.62,1365.24,2022-12-08,Nyc,cash,Shipped
ORD-7719-80,John S.,iPad,Tech,4.0,1514.99,6059.96,2023-10-08,Seattle,Apple Pay,Unknown
ORD-9891-22,JOHN SMITH,Tablet Computer,electronics,4.0,1407.35,5629.4,2023-05-11,Manhattan,Apple Pay,CANCEL
ORD-7711-94,John Smith,LAPTOP,ELECTRONICS,1.0,901.02,901.02,2023-05-11,Seattle,Google Pay,Pending
ORD-1481-32,M Brown,Lpt,Mobile,2.0,1846.36,3692.72,2023-10-11,Houston,cash,pending
ORD-3194-23,Sarah Johnson,Keyboard,Electronics,3.0,1875.4,5626.2,2023-05-11,La,Bank Transfer,Cancelled
ORD-5938-84,Sarah J.,Headphone,Electronics,1.0,362.21,362.21,2022-12-12,Seattle,PayPal,CANCEL
ORD-4730-20,Guest,Mouse,Gadgets,671.0,1660.05,1113893.55,2023-05-11,Chicago,PayPal,Cancelled
ORD-1854-22,Robert Wilson,Computer Monitor,electronics,4.0,1217.08,4868.32,2023-10-04,Seattle,Cash,Shipped
ORD-2438-63,Robert Wilson,laptop,electronics,2.0,254.14,508.28,2023-08-12,Seattle,WA,Credit Card
ORD-9635-33,Walk-in,Cell Phone,ELECTRONICS,1.0,420.62,420.62,2022-12-01,Houston,TX,Debit Card
ORD-1774-11,S Johnson,Earphones,Computers,4.0,1379.94,5519.76,2022-12-19,Ny,CASH,Pending
ORD-9119-82,Sarah J.,Cell Phone,electronics,1.0,1455.12,1455.12,2022-12-08,Hou,CASH,Shipped
ORD-2753-16,JOHN SMITH,Wireless Keyboard,Computers,1.0,304.34,304.34,2023-12-08,Seattle,Apple Pay,Completed
ORD-9788-24,Walk-in,Tablet Computer,ELECTRONICS,4.0,477.61,1910.44,2023-05-11,Sea,Credit Card,Shipped
ORD-8242-48,J Smith,Wireless Headphones,Gadgets,5.0,1653.55,8267.75,2022-04-22,Sea,cash,pending
ORD-8779-39,Emily Davis,Headphones,Tech,5.0,942.25,4711.25,2022-04-23,Hou,cash,pending
ORD-2050-65,Guest,Computer Monitor,Gadgets,3.0,130.04,390.12,2023-04-01,Nyc,Cash,pending
ORD-8277-93,John Smith,Keyboard,ELECTRONICS,4.0,1601.19,6404.76,2023-05-02,Seattle,cash,Cancelled
ORD-9052-95,Bob Wilson,smart phone,ELECTRONICS,3.0,666.36,1999.08,2023-05-11,Houston,Debit Card,Completed
ORD-6165-58,Unknown,Tablet Computer,Computers,5.0,1954.25,9771.25,2023-05-11,Houston,TX,PayPal
ORD-8950-61,Emily Davis,Cell Phone,electronics,3.0,104.89,314.67,2022-11-19,Nyc,PayPal,Pending
ORD-8717-91,Guest,LAPTOP,Electronics,4.0,1494.95,5979.8,2023-02-27,Nyc,Google Pay,CANCEL
ORD-2966-82,M Brown,Tablet,Gadgets,1.0,1544.39,1544.39,2023-05-11,Chi,Debit Card,Unknown
ORD-3260-29,Emily Davis,Wireless Keyboard,Accessories,4.0,1212.84,4851.36,2022-06-10,Chicago,PayPal,Shipped
ORD-2065-48,Emily D.,Wireless Keyboard,Electronics,4.0,1470.92,5883.68,2023-07-26,Hou,cash,Cancelled
ORD-3913-94,J Smith,Headphone,Accessories,1.0,1517.27,1517.27,2022-04-01,Miami,FL,Google Pay
ORD-7656-47,Walk-in,Headphone,Electronics,5.0,6.83,34.15,2023-02-10,Houston,Credit Card,Delivered
ORD-7299-45,John S.,smart phone,electronics,5.0,298.86,1494.3,2022-08-02,Miami,FL,CASH
ORD-5389-79,Michael Brown,Wireless Mouse,electronics,2.0,726.02,1452.04,2023-05-16,Chicago,IL,Bank Transfer
ORD-5225-90,R Wilson,Display,Gadgets,2.0,1258.12,2516.24,2023-09-22,Ny,Credit Card,pending
ORD-2967-87,Walk-in,Computer Monitor,Electronics,5.0,1978.98,9894.9,2023-01-02,La,Cash,COMPLETE
ORD-8303-10,Emily Davis,Tablet,Tech,1.0,1264.46,1264.46,2022-03-09,Manhattan,cash,Unknown
ORD-9748-39,R Wilson,Mobile Phone,Mobile,3.0,1001.14,3003.42,2023-05-11,La,Bank Transfer,CANCEL
ORD-4358-58,Bob Wilson,Mechanical Keyboard,Computers,1.0,1624.47,1624.47,2023-05-11,Nyc,Bank Transfer,Delivered
ORD-2023-84,Guest,Mechanical Keyboard,Gadgets,2.0,1560.13,3120.26,2022-04-04,Chicago,IL,Google Pay
ORD-7206-67,Mike Brown,iPad,Computers,4.0,821.02,3284.08,2022-06-09,La,CASH,Delivered
ORD-9585-56,J Smith,Earphones,Computers,4.0,847.06,3388.24,2023-09-11,Ny,CC,pending
ORD-7632-63,JOHN SMITH,Earphones,Gadgets,1.0,185.26,185.26,2022-02-08,Chicago,Credit Card,pending
ORD-6118-75,Michael Brown,Display,Computers,4.0,702.0,2808.0,2023-04-28,Miami,PayPal,Shipped
ORD-1086-79,Bob Wilson,Monitor,Electronics,2.0,905.76,1811.52,2023-04-02,Mia,Debit Card,pending
ORD-5513-30,Bob Wilson,Headphone,electronics,1.0,812.56,812.56,2023-05-11,La,CASH,COMPLETE
ORD-2620-31,E Davis,Earphones,Mobile,4.0,1710.36,6841.44,2022-11-24,Miami,FL,CASH
ORD-7708-43,JOHN SMITH,Computer Mouse,Mobile,4.0,1279.94,5119.76,2023-05-11,Sea,CASH,Pending
ORD-2397-71,Unknown,Wireless Headphones,Tech,2.0,1471.18,2942.36,2022-06-13,Seattle,WA,Bank Transfer
ORD-1406-97,Bob Wilson,Cell Phone,Tech,3.0,292.64,877.92,2022-04-10,Hou,Google Pay,Refunded
ORD-2939-16,Customer,Laptop Computer,ELECTRONICS,4.0,1208.67,4834.68,2023-03-26,Chicago,cash,Refunded
ORD-3452-65,Sarah Johnson,Laptop,Mobile,3.0,8.06,24.18,2022-12-22,La,CASH,Pending
ORD-3566-14,J Smith,Computer Mouse,Accessories,4.0,1629.77,6519.08,2023-09-03,Hou,Apple Pay,Refunded
ORD-8027-70,Sarah J.,Tablet Computer,Electronics,4.0,1202.16,4808.64,2023-01-01,Chicago,IL,Google Pay
ORD-9419-25,John S.,Smartphone,Electronics,3.0,675.25,2025.75,2023-05-11,Ny,Apple Pay,Completed
ORD-3464-79,Bob Wilson,Laptop,Tech,1.0,442.57,442.57,2023-06-22,Nyc,CASH,COMPLETE
ORD-6628-43,S Johnson,Cell Phone,Accessories,4.0,201.7,806.8,2023-05-11,La,CASH,Shipped
ORD-5123-88,Walk-in,LAPTOP,Computers,5.0,477.37,2386.85,2023-05-11,Nyc,cash,Delivered
ORD-3647-88,R Wilson,Display,Accessories,5.0,1910.56,9552.8,2023-07-04,Sea,Google Pay,Pending
ORD-3997-69,S Johnson,laptop,Electronics,4.0,124.4,497.6,2023-06-21,Manhattan,CASH,Completed
ORD-4736-64,Sarah Johnson,Smartphone,Accessories,5.0,1998.79,9993.95,2022-01-10,Manhattan,Debit Card,Pending
ORD-1822-70,Walk-in,Keyboard,Computers,4.0,1744.33,6977.32,2023-05-11,Miami,Cash,COMPLETE
ORD-5851-74,Michael Brown,laptop,Tech,4.0,705.6,2822.4,2023-07-29,Online,Credit Card,Completed
ORD-9076-24,R Wilson,Mouse,electronics,4.0,1065.75,4263.0,2023-09-02,Seattle,CC,Unknown
ORD-8499-34,Emily Davis,Headphone,Mobile,5.0,1142.17,5710.85,2022-04-29,La,cash,Completed
ORD-1943-95,Mike Brown,Earphones,ELECTRONICS,5.0,1754.47,8772.35,2022-10-23,Miami,FL,CASH
ORD-6030-21,Robert Wilson,Laptop,Mobile,5.0,83.41,417.05,2023-05-11,Ny,CASH,pending
ORD-8945-82,JOHN SMITH,Mouse,Electronics,2.0,290.71,581.42,2022-05-28,Houston,TX,Credit Card
ORD-8764-17,Unknown,Smartphone,ELECTRONICS,3.0,875.76,2627.28,2022-04-28,Mia,Apple Pay,Pending
ORD-8569-53,S Johnson,Laptop Computer,Computers,2.0,994.49,1988.98,2022-07-30,Manhattan,Debit Card,pending
ORD-3773-75,Walk-in,Wireless Keyboard,Electronics,3.0,485.73,1457.19,2023-09-09,Online,Apple Pay,Cancelled
ORD-1554-32,Walk-in,smart phone,Computers,2.0,608.51,1217.02,2022-03-22,Sea,Cash,pending
ORD-4045-27,Sarah J.,smart phone,Mobile,5.0,1731.39,8656.95,2022-09-18,Seattle,Cash,COMPLETE
ORD-1298-57,Mike Brown,iPad,ELECTRONICS,604.0,934.27,564299.08,2022-06-23,Miami,Google Pay,COMPLETE
ORD-8524-25,John Smith,Earphones,Tech,1.0,735.67,735.67,2022-02-08,Miami,Cash,Cancelled
ORD-3039-90,S Johnson,Headphones,Gadgets,5.0,7.07,35.35,2023-03-20,Sea,PayPal,Refunded
ORD-2893-52,Michael Brown,Computer Monitor,Mobile,4.0,1039.14,4156.56,2023-05-11,Nyc,Debit Card,Completed
ORD-7756-71,Emily D.,Headphones,Tech,4.0,793.51,3174.04,2022-12-28,La,CC,Refunded
ORD-2032-79,S Johnson,Display,Accessories,5.0,721.31,3606.55,2023-06-26,Chi,Bank Transfer,Cancelled
ORD-2624-79,R Wilson,Display,Gadgets,4.0,1140.65,4562.6,2023-01-10,Online,cash,COMPLETE
ORD-6938-59,Robert Wilson,Monitor,Electronics,5.0,1391.72,6958.6,2023-11-06,Manhattan,Debit Card,COMPLETE
ORD-7203-44,Emily D.,Laptop,Tech,1.0,1036.04,1036.04,2023-05-11,Houston,Apple Pay,Pending
ORD-1265-65,Customer,Mouse,electronics,2.0,58.69,117.38,2023-09-26,Miami,cash,Cancelled
ORD-3494-84,Walk-in,Display,ELECTRONICS,4.0,1202.32,4809.28,2023-05-04,Houston,Bank Transfer,Refunded
ORD-4726-87,John Smith,Mouse,Tech,2.0,1791.28,3582.56,2023-07-28,La,Cash,COMPLETE
ORD-8205-73,JOHN SMITH,Wireless Headphones,Accessories,2.0,809.47,1618.94,2023-02-09,Ny,CC,Refunded
ORD-7654-74,John Smith,Earphones,Computers,2.0,668.49,1336.98,2023-02-02,Sea,CASH,Completed
ORD-1147-12,Sarah J.,Mechanical Keyboard,ELECTRONICS,1.0,697.97,697.97,2022-01-03,Seattle,cash,Delivered
ORD-5447-63,JOHN SMITH,Earphones,Tech,4.0,303.32,1213.28,2022-10-01,Online,Google Pay,Shipped
ORD-5258-33,Sarah J.,Earphones,Mobile,3.0,237.04,711.12,2023-05-11,Miami,Apple Pay,COMPLETE
ORD-2804-60,John Smith,smart phone,Gadgets,5.0,1807.09,9035.45,2023-11-19,Miami,CASH,Unknown
ORD-9263-52,R Wilson,laptop,ELECTRONICS,1.0,1318.54,1318.54,2022-05-05,Miami,FL,CASH
ORD-7595-88,Emily D.,Wireless Headphones,Mobile,2.0,511.04,1022.08,2022-08-22,Chicago,Apple Pay,Shipped
ORD-2014-69,M Brown,Monitor,Accessories,3.0,1777.81,5333.43,2023-05-11,Chicago,Credit Card,Completed
ORD-6686-23,Walk-in,Laptop Computer,Gadgets,2.0,1596.9,3193.8,2023-07-03,Nyc,Bank Transfer,COMPLETE
ORD-1201-65,JOHN SMITH,Keyboard,Mobile,5.0,569.81,2849.05,2023-10-05,Manhattan,Apple Pay,Delivered
ORD-5134-78,Emily D.,Computer Mouse,Tech,4.0,345.85,1383.4,2022-11-01,Mia,Debit Card,Cancelled
ORD-9600-22,S Johnson,Monitor,Gadgets,1.0,1469.11,1469.11,2023-09-19,Miami,Bank Transfer,Shipped
ORD-6834-58,M Brown,Mobile Phone,Gadgets,2.0,67.18,134.36,2023-05-11,Seattle,CC,pending
ORD-9944-11,Bob Wilson,Headphone,Tech,5.0,1907.94,9539.7,2023-05-11,Chicago,PayPal,Delivered
ORD-3441-84,Sarah Johnson,Mobile Phone,Mobile,4.0,1101.77,4407.08,2022-10-06,Houston,TX,PayPal
ORD-5130-90,John Smith,Laptop,Tech,3.0,1353.87,4061.61,2023-10-25,Seattle,cash,Delivered
ORD-8531-98,Online Customer,Display,electronics,2.0,194.38,388.76,2023-06-03,Miami,CC,Shipped
ORD-2099-61,S Johnson,Mouse,ELECTRONICS,3.0,1695.42,5086.26,2023-03-11,Hou,Debit Card,CANCEL
ORD-2426-29,Bob Wilson,Wireless Keyboard,Computers,2.0,336.9,673.8,2023-05-11,Sea,CC,Unknown
ORD-8958-29,Walk-in,laptop,ELECTRONICS,2.0,1851.11,3702.22,2023-02-01,Sea,Bank Transfer,Delivered
ORD-3835-71,Mike Brown,Keyboard,Tech,5.0,1910.73,9553.65,2023-05-11,Chi,PayPal,Completed
ORD-3573-72,E Davis,Tablet Computer,Mobile,4.0,1706.69,6826.76,2023-05-11,Ny,Debit Card,Unknown
ORD-5458-91,E Davis,Tablet Computer,Computers,5.0,1312.99,6564.95,2023-07-12,Ny,Debit Card,Shipped
ORD-8916-88,Guest,Smartphone,Accessories,5.0,850.35,4251.75,2023-05-11,Hou,Credit Card,Pending
ORD-1162-16,Unknown,Computer Mouse,Accessories,3.0,8.86,26.58,2023-07-11,Seattle,Credit Card,Completed
ORD-1502-66,R Wilson,Computer Mouse,Electronics,5.0,1658.59,8292.95,2023-05-08,La,PayPal,Shipped
ORD-4589-68,J Smith,Wireless Mouse,Tech,5.0,1382.61,6913.05,2022-07-23,Houston,Debit Card,Refunded
ORD-3058-65,Guest,Laptop,Gadgets,2.0,300.34,600.68,2023-09-24,Houston,TX,Cash
ORD-3655-38,R Wilson,Lpt,Mobile,4.0,500.46,2001.84,2022-09-09,Chicago,IL,cash
ORD-4085-27,John S.,Monitor,electronics,623.0,129.7,80803.1,2023-11-14,Miami,FL,CASH
ORD-3215-18,Emily Davis,Display,Electronics,5.0,717.89,3589.45,2023-02-03,Houston,Cash,Cancelled
ORD-2039-97,Sarah Johnson,Headphones,Electronics,5.0,1293.51,6467.55,2023-05-11,Houston,TX,Debit Card
ORD-3374-55,Unknown,Wireless Mouse,ELECTRONICS,5.0,170.82,854.1,2023-07-10,Nyc,Apple Pay,CANCEL
ORD-8836-90,Robert Wilson,Earphones,Mobile,2.0,1546.72,3093.44,2023-05-11,Houston,CASH,Pending
ORD-5970-89,Online Customer,Wireless Keyboard,Gadgets,5.0,1180.73,5903.65,2022-06-05,Manhattan,CC,Completed
ORD-8841-60,Mike Brown,Laptop Computer,Computers,5.0,1773.83,8869.15,2023-10-21,Manhattan,Apple Pay,Cancelled
ORD-9815-46,John Smith,Smartphone,electronics,5.0,1985.05,9925.25,2022-12-26,Sea,cash,pending
ORD-5733-34,John S.,Mobile Phone,Computers,1.0,1389.25,1389.25,2023-05-11,Online,Apple Pay,Delivered
ORD-1320-45,Bob Wilson,Wireless Headphones,Tech,35.0,490.11,17153.85,2023-05-02,Houston,Debit Card,CANCEL
ORD-8105-86,J Smith,Wireless Headphones,Computers,2.0,1609.91,3219.82,2022-02-28,Ny,cash,Pending
ORD-8977-69,Robert Wilson,Monitor,electronics,1.0,545.63,545.63,2023-05-30,Manhattan,Credit Card,Completed
ORD-5805-33,Michael Brown,iPad,ELECTRONICS,1.0,910.91,910.91,2023-05-11,Houston,TX,Bank Transfer
ORD-8828-96,Bob Wilson,Monitor,Tech,4.0,1407.66,5630.64,2023-05-11,Manhattan,Apple Pay,COMPLETE
ORD-6191-37,Guest,Display,Accessories,3.0,1688.88,5066.64,2023-04-22,Miami,Credit Card,Refunded
ORD-4333-70,S Johnson,Headphones,Computers,1.0,1793.98,1793.98,2022-07-07,La,CC,Shipped
ORD-2792-37,John Smith,Smartphone,Gadgets,1.0,932.83,932.83,2022-09-09,Ny,Google Pay,Refunded
ORD-8539-79,Walk-in,Tablet Computer,Electronics,4.0,1267.54,5070.16,2022-08-23,Sea,CASH,COMPLETE
ORD-2401-75,Customer,Keyboard,electronics,1.0,354.06,354.06,2023-05-11,Chicago,IL,Debit Card
ORD-9867-95,Mike Brown,Keyboard,electronics,2.0,1441.82,2883.64,2023-05-11,Chicago,PayPal,Unknown
ORD-7227-55,Sarah J.,iPad,Mobile,1.0,156.83,156.83,2023-05-11,Online,CC,Unknown
ORD-5988-24,Unknown,Display,Electronics,3.0,145.73,437.19,2023-05-11,Miami,CASH,Cancelled
ORD-6294-49,E Davis,Monitor,Tech,3.0,1264.35,3793.05,2023-08-22,Chicago,IL,Debit Card
ORD-3376-30,John S.,Smartphone,Electronics,4.0,1606.28,6425.12,2022-01-13,Chi,Cash,Refunded
ORD-5412-86,J Smith,Mechanical Keyboard,Computers,2.0,531.89,1063.78,2022-07-19,Chicago,IL,CC
ORD-5685-37,Guest,Wireless Headphones,Accessories,5.0,621.34,3106.7,2023-06-30,Miami,FL,Debit Card
ORD-5468-95,Sarah J.,iPad,electronics,3.0,564.04,1692.12,2023-04-03,Chicago,cash,Pending
ORD-3478-54,Customer,LAPTOP,Tech,5.0,974.2,4871.0,2022-10-31,Nyc,CASH,Delivered
ORD-6745-72,John Smith,smart phone,Mobile,1.0,1715.68,1715.68,2023-07-03,Miami,FL,Google Pay
ORD-1954-44,Walk-in,Keyboard,ELECTRONICS,3.0,874.59,2623.77,2023-05-11,Hou,Google Pay,Cancelled
ORD-6620-57,Sarah Johnson,iPad,Mobile,4.0,1985.22,7940.88,2022-07-06,Houston,CASH,Pending
ORD-6338-77,Unknown,iPad,ELECTRONICS,5.0,995.42,4977.1,2022-02-01,Houston,CASH,CANCEL
ORD-4015-14,John Smith,Headphone,Tech,5.0,897.73,4488.65,2023-05-11,Sea,CC,Shipped
ORD-3029-50,Michael Brown,iPad,ELECTRONICS,5.0,1411.26,7056.3,2023-05-11,Chi,Debit Card,Completed
ORD-7132-76,Bob Wilson,Display,Computers,3.0,923.2,2769.6,2023-03-20,Chicago,IL,PayPal
ORD-5425-67,E Davis,Laptop Computer,electronics,4.0,97.36,389.44,2022-05-23,Online,Debit Card,Shipped
ORD-5203-16,Emily D.,Wireless Headphones,Tech,2.0,1042.46,2084.92,2023-05-11,Chi,Cash,Shipped
ORD-2528-24,Walk-in,Monitor,Electronics,5.0,1279.3,6396.5,2023-05-11,Online,Debit Card,Cancelled
ORD-1954-74,Unknown,Mobile Phone,Electronics,3.0,869.59,2608.77,2023-05-11,Houston,TX,Apple Pay
ORD-5419-43,Online Customer,Keyboard,Gadgets,3.0,500.11,1500.33,2022-09-17,Houston,cash,Delivered
ORD-8262-64,Sarah J.,Headphones,Accessories,4.0,778.95,3115.8,2023-05-11,Manhattan,CC,Shipped
ORD-3504-79,Customer,Mobile Phone,Mobile,2.0,967.71,1935.42,2022-09-04,Houston,cash,COMPLETE
ORD-3437-53,John S.,Smartphone,Accessories,5.0,731.17,3655.85,2022-08-02,Seattle,WA,Credit Card
ORD-1069-89,Mike Brown,Laptop,Mobile,5.0,605.14,3025.7,2022-04-30,Houston,TX,PayPal
ORD-7080-20,S Johnson,laptop,Electronics,2.0,778.6,1557.2,2022-07-11,Nyc,CASH,Cancelled
ORD-8401-86,E Davis,Computer Monitor,Electronics,5.0,615.23,3076.15,2023-04-14,Miami,cash,Refunded
ORD-7557-26,John S.,Lpt,Electronics,1.0,1693.37,1693.37,2023-05-31,Chicago,CASH,Cancelled
ORD-6408-59,Emily D.,LAPTOP,Tech,3.0,709.52,2128.56,2022-07-08,Nyc,Apple Pay,Unknown
ORD-4405-56,Customer,Keyboard,ELECTRONICS,4.0,375.99,1503.96,2023-03-16,Houston,TX,Debit Card
ORD-8244-35,John Smith,Computer Monitor,electronics,3.0,505.83,1517.49,2022-10-21,Ny,Credit Card,Cancelled
ORD-8133-47,Sarah J.,Lpt,Mobile,1.0,1486.15,1486.15,2023-05-11,Miami,FL,Cash
ORD-6068-35,M Brown,Cell Phone,Mobile,4.0,1207.29,4829.16,2023-10-28,Seattle,Google Pay,CANCEL
ORD-7661-48,Mike Brown,Headphone,Accessories,4.0,1343.0,5372.0,2022-05-06,Ny,Credit Card,Cancelled
ORD-3782-98,Emily D.,Headphone,electronics,4.0,1182.43,4729.72,2022-10-28,Chi,cash,COMPLETE
ORD-4270-20,Michael Brown,Laptop Computer,ELECTRONICS,4.0,1116.53,4466.12,2022-11-17,Nyc,Credit Card,Completed
ORD-9559-83,M Brown,Mouse,Tech,2.0,1342.84,2685.68,2023-05-11,Sea,Debit Card,Delivered
ORD-3210-61,J Smith,LAPTOP,electronics,3.0,1265.13,3795.39,2023-12-28,La,Cash,Completed
ORD-4412-49,Robert Wilson,smart phone,Electronics,1.0,577.86,577.86,2022-12-06,Miami,Cash,pending
ORD-5766-81,Mike Brown,Wireless Headphones,electronics,4.0,451.51,1806.04,2023-05-11,Sea,Cash,Pending
ORD-1182-34,John S.,Headphone,Mobile,4.0,521.44,2085.76,2022-03-29,Chicago,IL,CC
ORD-1128-90,Guest,Mobile Phone,Electronics,3.0,679.17,2037.51,2023-08-28,La,cash,pending
ORD-9573-85,Emily Davis,smart phone,ELECTRONICS,1.0,871.59,871.59,2023-07-08,Ny,Credit Card,Delivered
ORD-1976-47,Unknown,Laptop,Computers,1.0,864.56,864.56,2023-12-11,Nyc,PayPal,pending
ORD-5930-25,Michael Brown,Mobile Phone,Accessories,2.0,968.58,1937.16,2023-05-11,Chicago,IL,Credit Card
ORD-7729-51,Emily D.,Wireless Mouse,Electronics,2.0,1048.29,2096.58,2022-06-12,Sea,cash,CANCEL
ORD-4338-63,J Smith,Headphones,Computers,4.0,6.99,27.96,2023-05-11,Hou,Google Pay,Pending
ORD-1407-54,J Smith,Wireless Keyboard,Mobile,2.0,248.43,496.86,2022-09-11,Online,Credit Card,CANCEL
ORD-3896-16,JOHN SMITH,Display,electronics,4.0,726.99,2907.96,2023-05-01,Sea,Apple Pay,Refunded
ORD-3317-78,John S.,Mobile Phone,Computers,5.0,519.98,2599.9,2023-06-23,Miami,FL,Credit Card
ORD-2750-32,Walk-in,Headphone,Electronics,2.0,876.0,1752.0,2023-05-11,Mia,Bank Transfer,Pending
ORD-7275-29,Mike Brown,Computer Monitor,electronics,1.0,1513.43,1513.43,2023-05-11,Hou,Google Pay,Delivered
ORD-5730-48,John S.,Computer Monitor,Accessories,4.0,1521.14,6084.56,2022-08-01,Seattle,WA,Google Pay
ORD-3035-79,Sarah Johnson,Display,Electronics,1.0,159.32,159.32,2023-01-23,Seattle,Credit Card,Completed
ORD-9365-38,John Smith,Tablet,Gadgets,3.0,362.43,1087.29,2022-07-21,La,Credit Card,Pending
ORD-3238-60,E Davis,Smartphone,Computers,1.0,1753.51,1753.51,2022-07-16,Miami,Google Pay,COMPLETE
ORD-4430-19,Robert Wilson,Mechanical Keyboard,Mobile,3.0,811.01,2433.03,2023-05-11,La,Google Pay,COMPLETE
ORD-9635-17,John S.,Wireless Headphones,electronics,5.0,1979.97,9899.85,2023-06-02,Houston,Google Pay,Completed
ORD-1854-18,Robert Wilson,Headphone,Electronics,2.0,116.7,233.4,2023-10-01,Miami,CASH,COMPLETE
ORD-6923-71,Michael Brown,Lpt,Tech,3.0,1399.6,4198.8,2023-05-11,Houston,TX,Google Pay
ORD-5886-81,John S.,laptop,Electronics,3.0,459.7,1379.1,2023-08-11,Miami,Apple Pay,Cancelled
ORD-7261-95,Robert Wilson,Laptop Computer,Mobile,4.0,1291.16,5164.64,2022-07-10,La,Debit Card,Pending
ORD-2822-56,E Davis,Display,electronics,3.0,442.96,1328.88,2023-05-11,Ny,CC,Unknown
ORD-6810-97,Emily D.,Laptop Computer,Gadgets,2.0,1518.53,3037.06,2023-01-15,Miami,FL,CASH
ORD-2436-71,Walk-in,Tablet,Mobile,1.0,540.43,540.43,2023-05-11,Manhattan,Apple Pay,Unknown
ORD-4754-82,John S.,Headphones,Electronics,4.0,210.72,842.88,2023-05-03,Houston,TX,Credit Card
ORD-6506-48,John S.,Mechanical Keyboard,ELECTRONICS,3.0,589.63,1768.89,2022-11-18,Chicago,IL,cash
ORD-3227-91,Mike Brown,Wireless Mouse,Computers,3.0,5.37,16.11,2023-03-11,Nyc,Cash,pending
ORD-9685-57,Sarah Johnson,Laptop,Accessories,4.0,6.94,27.76,2023-08-01,La,Cash,Pending
ORD-5168-10,Emily D.,Tablet Computer,Gadgets,2.0,218.22,436.44,2023-09-08,Manhattan,Bank Transfer,Completed
ORD-8148-70,JOHN SMITH,Monitor,Gadgets,3.0,1992.84,5978.52,2023-12-17,Online,Bank Transfer,CANCEL
ORD-3651-51,Guest,Display,ELECTRONICS,2.0,287.43,574.86,2023-05-11,Nyc,Google Pay,pending
ORD-3878-78,Bob Wilson,Laptop Computer,Accessories,3.0,705.35,2116.05,2022-09-03,Chicago,IL,cash
ORD-6658-39,Sarah Johnson,Lpt,Computers,3.0,534.87,1604.61,2022-01-12,Houston,Google Pay,Shipped
ORD-3051-48,Unknown,laptop,electronics,5.0,1916.23,9581.15,2022-10-09,Seattle,PayPal,Shipped
ORD-6282-64,Michael Brown,Computer Monitor,electronics,2.0,110.42,220.84,2023-06-10,Sea,PayPal,CANCEL
ORD-4730-89,R Wilson,iPad,Gadgets,4.0,1905.97,7623.88,2022-12-09,Manhattan,Google Pay,COMPLETE
ORD-8696-15,John S.,iPad,electronics,4.0,216.25,865.0,2023-03-08,Chicago,Google Pay,Unknown
ORD-2298-64,R Wilson,Wireless Mouse,Computers,1.0,677.83,677.83,2023-07-21,Seattle,WA,Bank Transfer
ORD-8950-49,S Johnson,Monitor,Gadgets,5.0,360.13,1800.65,2022-12-28,Houston,TX,Bank Transfer
ORD-3457-77,Michael Brown,Computer Mouse,Mobile,5.0,256.25,1281.25,2023-05-11,Miami,Google Pay,CANCEL
ORD-6953-59,Bob Wilson,smart phone,Gadgets,4.0,1946.99,7787.96,2023-12-21,Chicago,Cash,Completed
ORD-3502-29,Online Customer,Monitor,Electronics,2.0,381.52,763.04,2023-07-05,Online,Apple Pay,CANCEL
ORD-4238-36,Online Customer,Tablet Computer,Gadgets,5.0,935.75,4678.75,2022-04-03,Sea,CC,COMPLETE
ORD-7066-53,E Davis,Mouse,Computers,2.0,1059.56,2119.12,2022-01-06,Chicago,CC,COMPLETE
ORD-2740-13,John S.,Tablet,Accessories,5.0,1329.51,6647.55,2022-04-15,Online,Credit Card,Shipped
ORD-8025-58,Mike Brown,laptop,Tech,3.0,1001.23,1434.48,2023-05-11,Sea,CC,Cancelled
ORD-3770-73,John Smith,Wireless Mouse,Computers,3.0,737.3,2211.9,2023-12-20,Online,Credit Card,Delivered
ORD-6087-35,Michael Brown,Tablet,electronics,1.0,385.59,385.59,2023-11-04,Miami,FL,Bank Transfer
ORD-9316-85,S Johnson,Keyboard,Mobile,1.0,674.4,674.4,2023-05-11,Ny,Credit Card,COMPLETE
ORD-3068-44,John Smith,Monitor,Gadgets,2.0,152.19,304.38,2023-11-21,La,PayPal,CANCEL
ORD-9976-36,John Smith,laptop,Computers,3.0,540.4,1621.2,2022-11-26,Miami,FL,cash
ORD-2831-62,John S.,LAPTOP,Computers,2.0,1388.71,2777.42,2023-01-14,Ny,Debit Card,Delivered
ORD-6707-30,R Wilson,Headphone,Computers,1.0,1679.43,1679.43,2023-03-07,La,Cash,pending
ORD-8119-59,Sarah Johnson,Display,Electronics,2.0,599.47,1198.94,2022-06-12,Online,cash,Pending
ORD-9355-77,Sarah Johnson,Cell Phone,Tech,2.0,472.0,944.0,2023-03-06,Miami,Debit Card,Unknown
ORD-9613-94,Guest,Wireless Keyboard,Mobile,3.0,65.16,195.48,2022-04-09,Houston,CASH,Completed
ORD-7650-54,J Smith,Keyboard,ELECTRONICS,1.0,1677.37,1677.37,2023-12-12,Sea,PayPal,Unknown
