Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status,Salesperson,Notes
ORD-5719-64,Johnson, Sarah,Tablet,ELECTRONICS,4,974.78,3899.12,23/01/22,Online,CC,Cancelled,
ORD-1550-84,E Davis,laptop,Accessories,1,352.06,352.06,11-Apr,2022,L.A.,Cash,CANCEL,SP-432
ORD-6042-35,JOHN SMITH,Laptop,Computers,2,1092.49,2184.98,26-Jan,2023,Miami,Cash,Cancelled,SP-260
ORD-4322-95,Sarah J.,Wireless Mouse,Tech,5,332.02,1660.1,20-Apr,2022,Seattle,CASH,Delivered,
ORD-9476-83,Bob Wilson,Mouse,Accessories,109,1687.13,183897.17,19/11/23,,Cash,Cancelled,SP-496,bulk order
ORD-4484-49,Sarah Johnson,Earphones,Accessories,5,127.69,638.45,2023-02-30,Los Angeles,Apple Pay,Completed,SP-564,bulk order
ORD-8912-90,Emily D.,Wireless Mouse,Electronics,3,2.38,7.14,27-Nov,2022,L.A.,Apple Pay,Delivered,SP-506
ORD-1855-93,Guest,Wireless Keyboard,Accessories,4,1447.8,5791.2,7/24/2022,Manhattan,Debit Card,Refunded,,discount applied
ORD-7214-98,S Johnson, Jr.,Computer Monitor,Accessories,2,1295.34,2590.68,25/04/22,Miami, FL,Debit Card,Shipped
ORD-7344-62,S Johnson,Lpt,Computers,4,850.73,3402.92,6/30/2022,Online,cash,CANCEL,SP-759,corporate client
ORD-6098-13,R Wilson,Keyboard,Tech,1,867.78,867.78,9/9/2022,Manhattan,Google Pay,CANCEL,SP-311,discount applied
ORD-7828-53,Sarah Johnson,Smartphone,Electronics,5,1358.24,6791.2,11/21/2023,New York City,Google Pay,COMPLETE,SP-964,URGENT
ORD-3286-51,Davis, Emily,Keyboard,electronics,2,493.03,986.06,5/23/2022,Online,Google Pay,Refunded,SP-617
ORD-3760-10,Sarah J.,Mobile Phone,Computers,2,1023.77,2047.54,8/28/2023,Chicago,Debit Card,Refunded,SP-514,bulk order
ORD-8767-13,J Smith,smart phone,Tech,3,0.65,1.95,10/18/2023,N/A,CASH,Pending,SP-776,bulk order
ORD-6026-74,Bob Wilson,Headphone,Tech,5,1289.83,6449.15,8/10/2023,Miami, FL,Apple Pay,Delivered,SP-242
ORD-8952-41,M Brown,Lpt,Tech,1,289.65,289.65,5-Nov,2022,Houston,PayPal,Delivered,SP-613
ORD-8424-94,Davis, Emily,Mechanical Keyboard,Accessories,3,587.53,1762.59,2/24/2023,Seattle, WA,Credit Card,CANCEL
,,,,,,,,,,,,
ORD-5420-70,Michael Brown,Monitor,Electronics,2,1871.21,3742.42,10/11/2023,N/A,Bank Transfer,CANCEL,SP-150,discount applied
ORD-3069-92,Johnson, Sarah,Mechanical Keyboard,Accessories,1,1866.07,1866.07,11/25/2022,New York City,cash,Refunded,SP-857
ORD-7432-19,Bob Wilson,Tablet Computer,Electronics,1,624.51,624.51,5/21/2022,SEA,Credit Card,COMPLETE,SP-959,discount applied
ORD-6268-58,Davis, Emily,LAPTOP,ELECTRONICS,1,213.6,213.6,10/11/2022,Houston, TX,Bank Transfer,Pending
ORD-6742-26,Wilson, Robert,Tablet,Electronics,3,948.95,2846.85,7/4/2022,New York City,Credit Card,Cancelled,SP-698
ORD-6969-30,Johnson, Sarah,Laptop,ELECTRONICS,2,1916.86,3833.72,3/17/2022,Houston,CASH,Refunded,SP-584
ORD-8510-36,Wilson, Robert,Headphones,ELECTRONICS,3,119.78,359.34,3/23/2023,N/A,cash,CANCEL,SP-839
ORD-5400-14,Emily D.,LAPTOP,ELECTRONICS,3,1774.28,5322.84,17-Jan,2023,Houston,Apple Pay,Shipped,SP-576
ORD-3514-31,Johnson, Sarah,Display,Accessories,5,1562.17,7810.85,5/1/2022,L.A.,CC,pending,SP-549
ORD-4650-35,Wilson, Robert,Tablet,Gadgets,3,462.66,1387.98,26-Feb,2022,Manhattan,Google Pay,COMPLETE
ORD-3865-17,Online Customer,LAPTOP,ELECTRONICS,4,982.19,3928.76,31-Dec,2023,Miami,Bank Transfer,Delivered,SP-287
ORD-5500-92,Robert Wilson,Display,ELECTRONICS,4,619.07,2476.28,10/25/2022,HOU,Debit Card,CANCEL,SP-727,
ORD-4822-60,E Davis,Computer Monitor,ELECTRONICS,4,579.32,2317.28,6/20/2022,HOU,PayPal,Delivered,SP-633,URGENT
ORD-2998-33,Guest,Tablet Computer,ELECTRONICS,5,938.57,4692.85,10/14/2022,Houston,Cash,CANCEL,SP-771,corporate client
ORD-4859-46,Mike Brown,Headphone,electronics,3,159.1,477.3,4/8/2023,SEA,Bank Transfer,COMPLETE,SP-129,URGENT
ORD-9701-26,J Smith,Lpt,Electronics,5,1301.85,6509.25,1-Jul,2022,L.A.,Cash,CANCEL,SP-351
ORD-7902-15,Sarah J.,Headphone,ELECTRONICS,3,6.47,19.41,12/25/2023,Los Angeles,Cash,pending,SP-459,
ORD-2103-80,Bob Wilson,Wireless Mouse,Tech,3,1910.74,5732.22,8/30/2023,NYC,cash,Delivered,SP-628,corporate client
ORD-5578-53,JOHN SMITH,Display,Accessories,3,1053.56,3160.68,21-07-2023,MIA,Apple Pay,Delivered,SP-750,corporate client
ORD-9767-14,Smith, John,Mouse,Computers,4,1360.25,5441,30-10-2022,Seattle, WA,CASH,Pending
ORD-4651-12,Brown, Mike,Wireless Keyboard,electronics,3,151.84,455.52,10/3/2023,Seattle,Credit Card,Refunded,SP-208
ORD-5921-84,John S.,Laptop Computer,Accessories,2,1458.08,2916.16,5/25/2022,Chicago,Bank Transfer,Completed,,
ORD-6246-24,Customer,Tablet Computer,Gadgets,2,425.78,851.56,1/25/2023,New York,PayPal,CANCEL,SP-970,discount applied
ORD-3055-38,John Smith,Display,Mobile,4,1.11,4.44,11/12/2023,Miami,PayPal,pending,SP-118,bulk order
ORD-5063-69,Bob Wilson,Laptop,Accessories,4,1782.11,7128.44,10/20/2023,Chicago, IL,CC,CANCEL,
ORD-4353-62,Unknown,Lpt,Mobile,,,5277.25,5/20/2022,SEA,Cash,CANCEL,SP-785,bulk order
ORD-9005-20,J Smith,Smartphone,Tech,5,352.85,1764.25,10-Nov,2022,New York City,Google Pay,Delivered,SP-400
ORD-9493-50,E Davis,iPad,Electronics,1,1628.74,1628.74,9/12/2023,Seattle,Apple Pay,Completed,SP-919,
ORD-7375-45,Smith, John,Laptop,ELECTRONICS,3,1154.55,3463.65,10/9/2023,HOU,PayPal,Refunded,SP-256
ORD-1753-77,Davis, Emily,iPad,ELECTRONICS,4,1364.83,5459.32,1/21/2022,Houston,Bank Transfer,Refunded,SP-497
ORD-2154-25,J Smith,Mouse,Gadgets,5,1278.7,6393.5,12/7/2022,CHI,PayPal,Delivered,SP-280,
ORD-7994-24,John S.,Mouse,Tech,4,1431.71,5726.84,23-Feb,2022,Miami, FL,Debit Card,Shipped
ORD-5400-27,Sarah Johnson,Wireless Keyboard,Tech,2,243.05,486.1,5/10/2022,MIA,PayPal,Cancelled,SP-359,bulk order
ORD-4076-44,Emily Davis,Headphone,Computers,3,1935.44,5806.32,1/24/2022,Seattle,CC,Pending,,bulk order
ORD-9338-77,Guest,Tablet,Accessories,4,78.4,313.6,9-Mar,2023,NYC,cash,Refunded,SP-923
ORD-7762-92,Wilson, Robert,Wireless Mouse,Gadgets,1,76.52,76.52,4/29/2022,Houston, TX,Debit Card,Completed
ORD-3320-91,John Smith,LAPTOP,Mobile,1,997.12,997.12,3/3/2023,N/A,Apple Pay,CANCEL,SP-303,discount applied
ORD-2869-57,Davis, Emily,Laptop Computer,Electronics,2,322,644,22-12-2023,Online,CC,Completed,SP-644
ORD-1086-55,Smith, John,laptop,ELECTRONICS,2,928.13,1856.26,10/11/2022,CHI,PayPal,Refunded,SP-219
ORD-9182-53,Brown, Mike,Monitor,electronics,4,1713.86,6855.44,1/10/2023,Chicago,Apple Pay,Cancelled,SP-642
ORD-5045-49,S Johnson,Wireless Headphones,Tech,1,1739.27,1739.27,22-Nov,2023,Seattle, WA,Debit Card,COMPLETE
ORD-4432-16,John Smith,Wireless Mouse,electronics,1,1135.42,1135.42,1/28/2023,HOU,CC,Cancelled,SP-105,corporate client
ORD-1896-27,Mike Brown,Cell Phone,Computers,4,1380.36,5521.44,12/22/2022,Miami, FL,Debit Card,pending,SP-466
ORD-6901-41,Michael Brown,Cell Phone,Mobile,2,1302.34,2604.68,12/9/2023,New York,Apple Pay,Refunded,SP-140,corporate client
ORD-2621-83,Sarah Johnson,Wireless Mouse,Mobile,2,1042.6,2085.2,9/9/2023,Online,Bank Transfer,Pending,SP-939,
ORD-5164-62,Mike Brown,Smartphone,Mobile,5,1390.71,6953.55,8/21/2022,HOU,cash,CANCEL,SP-822,
ORD-5992-47,Davis, Emily,Computer Mouse,ELECTRONICS,1,813.06,813.06,30/12/23,Seattle,CASH,Shipped,
ORD-4716-78,E Davis,Tablet,Electronics,5,1830.71,9153.55,12/24/2023,MIA,CC,CANCEL,SP-981,bulk order
ORD-9832-20,E Davis,smart phone,Electronics,2,1050,2100,11/3/2023,L.A.,Credit Card,COMPLETE,SP-139,discount applied
ORD-9366-94,John Smith,smart phone,Electronics,2,209.98,419.96,15-11-2022,Los Angeles,Apple Pay,,SP-423,
ORD-7119-82,JOHN SMITH,Lpt,Tech,2,157.84,315.68,6/12/2023,HOU,CASH,Completed,SP-148,corporate client
ORD-9531-55,Sarah Johnson,Headphones,Gadgets,3,1896.2,5688.6,4/9/2022,Chicago, IL,Apple Pay,Shipped,SP-215
ORD-3476-40,Davis, Emily,Cell Phone,Tech,5,1374.78,6873.9,4/5/2023,,CASH,COMPLETE,SP-664
ORD-9523-39,Wilson, Robert,Monitor,Electronics,4,1719,6876,8-Oct,2022,Miami,PayPal,
ORD-9833-44,JOHN SMITH,Wireless Keyboard,Computers,3,1297.88,3893.64,8/2/2022,L.A.,CC,Shipped,SP-106,bulk order
ORD-9531-51,John Smith,Wireless Mouse,Electronics,4,648.22,2592.88,3-Nov,2022,New York City,Debit Card,Shipped,SP-767
ORD-4893-58,John Smith,Mechanical Keyboard,Gadgets,5,621.54,3107.7,12/10/2023,Seattle,PayPal,CANCEL,,
ORD-5410-15,Online Customer,Earphones,Accessories,1,1240.91,1240.91,11/14/2023,New York City,CC,Completed,,bulk order
ORD-2671-79,Davis, Emily,Computer Monitor,Computers,4,1994.42,7977.68,2-Jan,2023,New York,Google Pay,COMPLETE
ORD-6875-98,John S.,iPad,Computers,118,1028.11,121316.98,3/6/2023,Manhattan,CC,Shipped,SP-486,URGENT
ORD-5034-66,Sarah Johnson,Wireless Headphones,Computers,2,1130.01,2260.02,30-Mar,2022,Seattle, WA,Debit Card,Delivered
ORD-8233-49,Bob Wilson,Monitor,Gadgets,1,1120.38,1120.38,9/9/2022,CHI,Bank Transfer,,SP-431,bulk order
ORD-2868-15,E Davis,Headphones,Electronics,840,1156.1,971124,28-04-2023,Miami,Apple Pay,pending,SP-784,discount applied
ORD-6966-16;Michael Brown;Wireless Headphones;Tech;4;1178.19;4712.76;26/08/22;NYC;Cash;Pending;SP-996;URGENT,,,,,,,,,,,,
ORD-1347-35,Smith, John,Lpt,ELECTRONICS,1,1684.47,1684.47,25/03/23,Seattle, WA,Apple Pay,Delivered
ORD-2555-48,J Smith,Wireless Headphones,Tech,907,731.97,663896.79,10/10/2023,NYC,PayPal,COMPLETE,,bulk order
ORD-3803-80,Johnson, Sarah,Lpt,Accessories,5,194.67,973.35,3/15/2022,New York City,Bank Transfer,pending,SP-953
ORD-5723-95,Online Customer,Smartphone,Mobile,4,1710.41,6841.64,9/30/2023,Miami,CASH,Cancelled,,URGENT
ORD-2498-56,JOHN SMITH,Headphone,Electronics,5,1845.31,9226.55,17/03/22,SEA,Apple Pay,Pending,,URGENT
ORD-8322-62,Walk-in,Wireless Headphones,Accessories,3,5.78,17.34,4/5/2023,,Apple Pay,Pending,SP-213,bulk order
ORD-5186-79,Guest,Keyboard,ELECTRONICS,5,233.98,1169.9,22-Jun,2022,L.A.,Cash,CANCEL,SP-826
ORD-5734-49,Walk-in,Cell Phone,electronics,4,1589.28,6357.12,8/3/2022,Chicago,Debit Card,Delivered,SP-594,corporate client
ORD-9484-67,Wilson, Robert,Tablet Computer,electronics,5,6.46,32.3,27/02/23,N/A,PayPal,Delivered,SP-661
ORD-8946-96,Davis, Emily,Lpt,Electronics,1,1760.44,1760.44,4/16/2023,Manhattan,PayPal,Delivered,SP-298
ORD-1947-35,Wilson, Robert,Monitor,Tech,3,1545.06,4635.18,10/25/2023,NY,CC,pending,SP-498
ORD-3803-80,Johnson, Sarah,Lpt,Accessories,5,194.67,973.35,3/15/2022,New York City,Bank Transfer,pending,SP-953
ORD-6606-78,S Johnson,Earphones,Computers,4,1593.54,6374.16,8/3/2023,Miami, FL,Debit Card,pending,SP-240
ORD-8322-62,Walk-in,Wireless Headphones,Accessories,3,5.78,17.34,4/5/2023,,Apple Pay,Pending,SP-213,bulk order
ORD-3171-80,John S.,Computer Mouse,Accessories,4,255.81,1023.24,5/2/2023,NY,PayPal,,SP-945,discount applied
ORD-1076-79,Sarah J.,Mouse,Gadgets,5,1376.97,6884.85,8/27/2022,HOU,Bank Transfer,COMPLETE,SP-470,bulk order
ORD-3027-94,Walk-in,Computer Mouse,Accessories,5,1888.54,9442.7,12/27/2022,,PayPal,COMPLETE,SP-114,
ORD-7932-76,Michael Brown,Wireless Headphones,Accessories,5,1284.6,6423,1/1/2023,New York,Debit Card,pending,SP-849,bulk order
ORD-1879-76,John Smith,Display,Mobile,4,995.49,3981.96,6-Dec,2023,LA,Cash,Cancelled,SP-466
ORD-3428-22,Sarah Johnson,Wireless Mouse,Tech,273,1.72,469.56,11/10/2023,LA,CC,pending,SP-535,discount applied
ORD-3428-87,JOHN SMITH,Monitor,Accessories,3,1355.4,4066.2,25-12-2023,Chicago, IL,Bank Transfer,Pending,SP-114
ORD-7246-59,Online Customer,Tablet,Accessories,5,124.06,620.3,4/24/2022,Houston,cash,COMPLETE,SP-139,corporate client
ORD-3670-81,Wilson, Robert,Computer Mouse,Gadgets,3,176.8,530.4,10/7/2023,LA,Apple Pay,Completed,
ORD-4022-80,JOHN SMITH,Headphones,ELECTRONICS,1,594.99,594.99,8-Oct,2022,Chicago,CASH,Cancelled,SP-360
,,,,,,,,,,,,
ORD-4263-90,Sarah J.,Mobile Phone,Electronics,5,375.8,1879,20/08/23,SEA,cash,CANCEL,SP-839,bulk order
ORD-3249-69,John S.,Display,Accessories,1,265.92,265.92,7/10/2022,New York,CASH,Refunded,SP-381,
ORD-6484-42,Mike Brown,Computer Monitor,Computers,2,6.76,13.52,11/5/2022,NY,CC,Pending,,
ORD-6572-41,Walk-in,Earphones,electronics,5,333.42,1667.1,7/15/2022,New York,PayPal,COMPLETE,SP-180,bulk order
ORD-9694-12,Michael Brown,Smartphone,Gadgets,3,764.48,2293.44,8/8/2022,N/A,Google Pay,COMPLETE,SP-757,URGENT
ORD-6268-35,Customer,Headphones,ELECTRONICS,5,393.74,1968.7,5/3/2022,NY,cash,CANCEL,SP-892,URGENT
ORD-2870-74,Sarah J.,Tablet,Accessories,3,126.61,379.83,11/28/2022,Seattle,Google Pay,Cancelled,SP-824,corporate client
ORD-1721-60,Guest,Mobile Phone,Electronics,2,107.39,214.78,1/10/2023,N/A,Bank Transfer,pending,SP-134,bulk order
ORD-4183-86;Walk-in;Tablet;Accessories;3;1323.88;3971.64;2023-02-04;Miami, FL;cash;Refunded;SP-369;corporate client,,,,,,,,,,,
ORD-3125-15,Emily D.,Laptop Computer,Tech,5,931.96,4659.8,1/2/2022,Seattle,CASH,Delivered,,corporate client
ORD-4919-47,Customer,Computer Monitor,Electronics,5,1377.8,6889,7/1/2023,,Debit Card,Completed,SP-144,
ORD-2297-11,John Smith,Monitor,Tech,4,148.04,592.16,8/22/2023,Online,cash,Pending,SP-775,discount applied
ORD-6899-48,Johnson, Sarah,Mobile Phone,Accessories,4,358.25,1433,28-Dec,2023,Online,Debit Card,Shipped
ORD-2374-91,Mike Brown,Computer Mouse,Electronics,1,1402.54,1402.54,5/25/2022,Miami, FL,Google Pay,pending,SP-968
ORD-3190-11,John S.,Earphones,Accessories,4,338.74,1354.96,12/12/2022,New York City,Bank Transfer,Delivered,,corporate client
ORD-7537-71,J Smith,Tablet Computer,Electronics,5,569.04,2845.2,12/2/2023,New York City,CC,Completed,,bulk order
ORD-4385-65,Bob Wilson,Laptop,Tech,2,1740.58,3481.16,5/3/2022,,Cash,Pending,SP-684,URGENT
ORD-6413-58,JOHN SMITH,Keyboard,Gadgets,2,1099.99,2199.98,2/12/2023,Manhattan,PayPal,Refunded,SP-338,URGENT
ORD-2058-28,Robert Wilson,Mechanical Keyboard,Mobile,1,905.18,905.18,7/8/2022,Seattle,Cash,Completed,SP-721,bulk order
ORD-3468-46,Michael Brown,Mobile Phone,Computers,5,1454.15,7270.75,3/8/2022,Chicago,Bank Transfer,pending,SP-880,bulk order
ORD-2901-49,Bob Wilson,Smartphone,Gadgets,1,1356.46,1356.46,10/7/2023,NY,Apple Pay,COMPLETE,SP-254,
ORD-8044-15,E Davis,smart phone,electronics,1,790.95,790.95,2/1/2022,MIA,Cash,Shipped,SP-128,URGENT
ORD-9306-73,Johnson, Sarah,LAPTOP,ELECTRONICS,4,1947.64,7790.56,2/2/2022,NYC,Bank Transfer,CANCEL,SP-595
ORD-7961-41,Michael Brown,Laptop Computer,Electronics,5,1136.67,5683.35,13/04/23,N/A,PayPal,Shipped,,discount applied
ORD-2079-28,Davis, Emily,iPad,Computers,2,662.05,1324.1,15-Dec,2023,HOU,Credit Card,Pending
ORD-8976-23,J Smith,Monitor,Computers,2,777.4,1554.8,12/9/2022,NYC,Apple Pay,Completed,SP-637,bulk order
ORD-1716-83,Sarah J.,Computer Mouse,Computers,2,1518.57,3037.14,7/4/2022,New York City,Cash,Shipped,SP-412,
ORD-3847-58,John S.,Wireless Keyboard,Mobile,1,1865.61,1865.61,8-Oct,2023,Los Angeles, CA,Apple Pay,Pending
ORD-8425-36,Brown, Mike,smart phone,Electronics,2,329.2,658.4,31-10-2023,Miami,Cash,Delivered,
ORD-7886-60,John S.,Laptop,Electronics,1,117.78,117.78,29-Dec,2023,LA,Apple Pay,Pending,SP-149
ORD-4628-13,Davis, Emily,Cell Phone,Accessories,5,480.73,2403.65,11/26/2023,L.A.,Debit Card,pending,
ORD-3390-74,Brown, Mike,laptop,Accessories,4,1286.17,5144.68,21/09/23,Seattle, WA,Credit Card,CANCEL
ORD-8103-31,Emily Davis,LAPTOP,Accessories,1,273.21,273.21,8/5/2022,HOU,Apple Pay,Shipped,SP-933,bulk order
ORD-4001-36,John Smith,Lpt,Gadgets,3,1217.98,3653.94,20-06-2022,Manhattan,Debit Card,Shipped,SP-439,URGENT
ORD-8891-54,Guest,Mechanical Keyboard,Electronics,3,200.69,602.07,4/2/2022,Houston,Apple Pay,Refunded,,bulk order
ORD-9223-87,Sarah J.,Smartphone,Gadgets,127,764.72,97119.44,3-Sep,2023,SEA,Apple Pay,COMPLETE,
ORD-5916-46,Online Customer,Headphones,Accessories,4,1662.32,6649.28,9/22/2022,Seattle,Bank Transfer,COMPLETE,SP-418,discount applied
ORD-9608-88,E Davis,Headphones,Electronics,1,352.95,352.95,4/19/2023,Seattle, WA,Cash,Pending,SP-883
ORD-6852-78,Brown, Mike,Display,Gadgets,5,365.25,1826.25,4/1/2022,Houston, TX,Cash,Pending
ORD-1572-12,Brown, Mike,Computer Monitor,Accessories,5,1546.88,7734.4,7/12/2023,NY,CC,Pending,SP-107
ORD-4545-37,E Davis,Monitor,electronics,4,630.15,2520.6,25-08-2023,Seattle, WA,CASH,CANCEL,SP-153
ORD-8463-43,Unknown,Lpt,Electronics,2,811.03,1622.06,5/23/2023,LA,PayPal,CANCEL,SP-728,
ORD-8474-70,Emily D.,Tablet Computer,Tech,1,1746.4,1746.4,1/7/2022,Houston, TX,CC,Completed,SP-796
ORD-7306-12,Wilson, Robert,Laptop Computer,Mobile,1,198.95,198.95,31/05/23,Manhattan,CASH,Cancelled,SP-741
ORD-3411-74,Johnson, Sarah,iPad,ELECTRONICS,3,1853.76,5561.28,11/10/2022,NYC,Credit Card,CANCEL,
ORD-5104-56,Wilson, Robert,Headphone,electronics,4,1948.44,7793.76,19-11-2023,CHI,Cash,pending,
ORD-6452-83,Sarah J.,Display,Gadgets,4,896.06,3584.24,10/10/2023,HOU,CASH,Cancelled,SP-709,bulk order
ORD-9564-41,Guest,Tablet,Accessories,3,1167.18,3501.54,12/14/2022,Chicago, IL,Cash,Completed,SP-457
ORD-1297-34,Mike Brown, Jr.,Laptop,Electronics,3,87.69,263.07,11-Feb,2022,Los Angeles,CASH,COMPLETE
ORD-4946-99,Customer,Lpt,Electronics,5,1902.79,9513.95,18-12-2022,New York City,Credit Card,Refunded,SP-743,corporate client
ORD-2147-49,John S.,iPad,Tech,3,1486.66,4459.98,23-07-2022,Los Angeles, CA,Bank Transfer,CANCEL,SP-294
ORD-8936-64,Michael Brown,Cell Phone,Gadgets,5,774.63,3873.15,16-Dec,2023,Seattle, WA,PayPal,Refunded
ORD-4405-21,Smith, John,Cell Phone,Tech,1,1105.06,1105.06,29/07/23,New York City,cash,Refunded,SP-304
ORD-3777-92,R Wilson,Headphones,ELECTRONICS,4,74.53,298.12,10/25/2022,Chicago,Credit Card,pending,,
ORD-8912-46,Robert Wilson,Display,Tech,4,1357.27,5429.08,12/30/2022,L.A.,cash,Completed,SP-120,bulk order
ORD-7988-64,Walk-in,Display,Computers,3,1072.18,3216.54,6/6/2023,N/A,Bank Transfer,CANCEL,SP-595,bulk order
ORD-8488-97,Emily Davis,Cell Phone,Computers,5,788.05,3940.25,4/27/2023,Manhattan,Debit Card,Shipped,SP-222,corporate client
ORD-1068-57,Sarah J.,Tablet,electronics,1,507.91,507.91,6/5/2023,Miami,Apple Pay,Cancelled,SP-743,URGENT
ORD-1268-50,Emily D.,Smartphone,Mobile,5,1258.76,6293.8,7/30/2022,HOU,Bank Transfer,Cancelled,SP-334,corporate client
ORD-7079-15,J Smith,Computer Mouse,Computers,2,978,1956,12/10/2023,NYC,PayPal,Refunded,SP-736,bulk order
ORD-8340-32,John Smith,laptop,ELECTRONICS,3,961.92,2885.76,6/1/2022,,Credit Card,Shipped,SP-283,discount applied
ORD-4743-46,Johnson, Sarah,Monitor,Gadgets,1,1505.22,1505.22,10/5/2022,Los Angeles,PayPal,Completed,SP-585
ORD-5667-34,Sarah Johnson,Headphone,Electronics,2,1876.05,3752.1,1/9/2023,CHI,Credit Card,Refunded,SP-453,
ORD-3708-93,Michael Brown,Headphone,Gadgets,3,711.41,2134.23,16-Sep,2022,Miami, FL,PayPal,Shipped
ORD-9052-79,John Smith,Earphones,Accessories,5,199.23,996.15,7/26/2022,New York City,Google Pay,Completed,SP-474,discount applied
ORD-5852-92,Robert Wilson, Jr.,Keyboard,Mobile,2,999.86,1999.72,2/17/2023,New York,cash,Delivered,SP-675
ORD-8544-15,Davis, Emily,Headphones,Gadgets,995,1652.27,1644008.65,12/8/2023,Seattle, WA,Credit Card,pending
ORD-7896-96,Mike Brown,Laptop Computer,Tech,5,1628.48,8142.4,3/6/2023,CHI,cash,Delivered,SP-188,bulk order
ORD-5167-57,S Johnson,LAPTOP,Electronics,1,390,390,4/9/2022,Manhattan,cash,Delivered,SP-743,URGENT
ORD-1498-63,Mike Brown,smart phone,Accessories,3,1940.07,5820.21,9-Oct,2022,Houston, TX,PayPal,Completed
ORD-9203-56,JOHN SMITH,Keyboard,ELECTRONICS,2,851.13,1702.26,8/13/2023,MIA,CASH,COMPLETE,SP-100,corporate client
ORD-1574-60,Sarah Johnson,Keyboard,ELECTRONICS,1,335.44,335.44,7-Sep,2023,Los Angeles,CC,pending,SP-608
ORD-7382-43,Online Customer,Mobile Phone,Tech,2,242.02,484.04,11/9/2023,Los Angeles, CA,CC,Refunded,SP-344
ORD-8643-46,E Davis,Computer Monitor,Accessories,5,1612.12,8060.6,8/28/2022,Houston,Cash,Delivered,SP-304,URGENT
ORD-2016-28,S Johnson,Display,electronics,5,1785.24,8926.2,11/7/2023,Miami, FL,Credit Card,COMPLETE,SP-728
ORD-8340-66,Brown, Mike,laptop,Computers,2,869.95,1739.9,2/12/2023,Chicago,Debit Card,CANCEL,SP-746
ORD-7436-87,M Brown,Wireless Keyboard,ELECTRONICS,4,369.49,1477.96,6-Feb,2023,HOU,Credit Card,Cancelled,SP-306
ORD-5427-72,Bob Wilson,LAPTOP,Tech,4,1837.14,7348.56,4-Mar,2022,Miami, FL,CC,CANCEL
ORD-9542-38,Walk-in,Lpt,Computers,1,240.91,240.91,28/01/22,New York City,CASH,pending,SP-857,bulk order
ORD-2693-41,John Smith,Cell Phone,Accessories,N/A,,1577.43,12/10/2023,Online,PayPal,Completed,SP-175,corporate client
ORD-6580-25,Guest,iPad,Computers,3,153.08,459.24,12/21/2022,Seattle, WA,CASH,Pending,SP-279
ORD-9929-27,R Wilson,Laptop Computer,Tech,3,1007.35,3022.05,10/30/2023,Los Angeles,CASH,Completed,,corporate client
ORD-6220-97,Johnson, Sarah,Headphones,Electronics,1,1022.18,1022.18,8/2/2022,Miami,CASH,Refunded,SP-832
ORD-1005-81,Emily D.,Keyboard,Accessories,5,258.26,1291.3,6/14/2022,Houston, TX,Google Pay,Pending,SP-864
ORD-2468-26,Wilson, Robert,Computer Mouse,ELECTRONICS,2,1524.51,3049.02,2/3/2022,Miami,CC,,SP-994
ORD-7378-57,Michael Brown,Headphone,Electronics,2,1310.85,2621.7,2/18/2023,Chicago,cash,Delivered,SP-990,discount applied
ORD-8581-77;Sarah Johnson;LAPTOP;Electronics;4;489.0;1956.0;04-19-22;Online;PayPal;;SP-578;discount applied,,,,,,,,,,,,
ORD-1803-25,Davis, Emily,Monitor,Accessories,5,213.55,1067.75,17-Aug,2023,NYC,CC,COMPLETE
ORD-8057-47,Customer,Display,ELECTRONICS,5,696.16,3480.8,6/22/2023,Miami, FL,Credit Card,,SP-733
ORD-5346-48,Wilson, Robert,Laptop Computer,ELECTRONICS,1,1944.63,1944.63,17/09/22,New York City,cash,Refunded,SP-335
ORD-1512-83,Mike Brown,Computer Mouse,ELECTRONICS,3,453.56,1360.68,9/12/2022,SEA,Credit Card,CANCEL,SP-562,URGENT
ORD-5492-31,Guest,Earphones,Accessories,4,1343.29,5373.16,3/7/2023,SEA,Bank Transfer,CANCEL,SP-809,discount applied
ORD-6857-95,Smith, John,Smartphone,Accessories,2,859.03,1718.06,3/18/2023,New York,Credit Card,Completed,SP-978
ORD-1735-76,Customer,Earphones,Computers,5,1437.84,7189.2,3/20/2022,LA,Debit Card,Shipped,SP-131,corporate client
ORD-6106-85,Walk-in,Earphones,Electronics,1,1529.97,1529.97,2/17/2022,New York City,cash,,SP-447,corporate client
ORD-7633-92,E Davis, Jr.,Display,ELECTRONICS,4,347.31,1389.24,10/21/2023,Seattle,Cash,,SP-196
ORD-4507-26,Online Customer,Headphones,Accessories,4,639.2,2556.8,3/17/2023,Los Angeles,Credit Card,COMPLETE,SP-774,discount applied
ORD-3018-73,Mike Brown,iPad,Gadgets,1,596.95,596.95,6-Sep,2022,Online,Bank Transfer,Completed,SP-218
ORD-1452-89,Johnson, Sarah,Cell Phone,electronics,5,517.43,2587.15,27-09-2023,NYC,Google Pay,Delivered,SP-502
ORD-6679-64,Johnson, Sarah,Laptop,Tech,4,180.73,722.92,29/06/23,Seattle, WA,CASH,pending
ORD-3717-26,Emily Davis,Tablet,Mobile,3,916.79,2750.37,4/5/2023,Miami, FL,Cash,Cancelled,SP-153
ORD-3033-15,J Smith,Display,Gadgets,4,1620.51,6482.04,5/11/2023,,Debit Card,Cancelled,,discount applied
